distribution_id,beneficiary_id,distribution_date,assistance_type,amount,cycle
3050,1128,4/11/2025,cash,110,1
3051,1128,5/13/2025,cash,110,2
3052,1129,4/16/2025,food,110,1
3053,1129,5/13/2025,food,110,2
3054,1129,6/20/2025,food,110,3
3055,1130,4/12/2025,food,90,1
3056,1130,5/15/2025,cash,110,2
3057,1130,6/11/2025,food,90,3
3058,1131,5/15/2025,cash,100,2
3059,1131,6/15/2025,cash,110,3
3060,1132,4/10/2025,food,100,1
3061,1132,5/14/2025,food,100,2
3062,1132,6/17/2025,cash,100,3
3063,1133,4/15/2025,cash,100,1
3064,1133,5/18/2025,food,90,2
3065,1133,6/17/2025,cash,100,3
3066,1134,4/19/2025,food,90,1
3067,1134,5/19/2025,cash,90,2
3068,1134,6/17/2025,cash,90,3
3069,1135,4/18/2025,cash,100,1
3070,1135,5/11/2025,cash,90,2
3071,1135,6/18/2025,cash,100,3
3072,1136,5/18/2025,cash,110,2
3073,1136,6/12/2025,food,110,3
3074,1137,4/10/2025,food,110,1
3075,1137,5/15/2025,cash,100,2
3076,1137,6/17/2025,food,100,3
3077,1138,4/20/2025,cash,100,1
3078,1138,5/17/2025,cash,90,2
3079,1138,6/11/2025,food,100,3
3080,1139,4/13/2025,food,100,1
3081,1139,5/17/2025,cash,110,2
3082,1139,6/16/2025,cash,110,3
3083,1140,4/19/2025,cash,100,1
3084,1140,5/16/2025,cash,110,2
3085,1140,6/14/2025,food,110,3
3086,1141,4/14/2025,food,90,1
3087,1141,5/19/2025,cash,110,2
3088,1141,6/10/2025,food,100,3
3089,1142,4/10/2025,cash,110,1
3090,1142,5/12/2025,cash,110,2
3091,1142,6/19/2025,food,110,3
3092,1143,4/14/2025,cash,110,1
3093,1143,5/14/2025,food,110,2
3094,1143,6/20/2025,food,110,3
3095,1144,4/12/2025,food,100,1
3096,1144,5/19/2025,food,110,2
3097,1144,6/18/2025,cash,110,3
3098,1145,4/12/2025,cash,100,1
3099,1145,5/17/2025,cash,90,2
3100,1145,6/18/2025,cash,110,3
3101,1146,4/17/2025,cash,100,1
3102,1146,5/15/2025,food,100,2
3103,1147,4/14/2025,cash,100,1
3104,1147,5/12/2025,food,110,2
3105,1147,6/12/2025,cash,110,3
3106,1148,4/18/2025,food,100,1
3107,1148,5/11/2025,cash,110,2
3108,1148,6/17/2025,cash,100,3
3109,1149,5/10/2025,cash,110,2
3110,1149,6/20/2025,cash,90,3
3111,1150,4/19/2025,cash,100,1
3112,1150,5/18/2025,food,100,2
3113,1150,6/13/2025,food,90,3
3114,1151,4/20/2025,food,110,1
3115,1151,5/10/2025,food,110,2
3116,1151,6/20/2025,food,90,3
3117,1152,4/16/2025,cash,110,1
3118,1152,5/11/2025,cash,110,2
3119,1152,6/13/2025,cash,110,3
3120,1153,5/20/2025,food,100,2
3121,1153,6/16/2025,cash,110,3
3122,1154,4/18/2025,food,110,1
3123,1154,5/18/2025,cash,90,2
3124,1154,6/10/2025,cash,100,3
3125,1155,4/17/2025,cash,100,1
3126,1155,5/15/2025,food,90,2
3127,1155,6/16/2025,cash,100,3
3128,1156,4/15/2025,food,110,1
3129,1156,5/15/2025,cash,110,2
3130,1156,6/10/2025,food,110,3
3131,1157,4/16/2025,cash,100,1
3132,1157,5/14/2025,food,110,2
3133,1157,6/20/2025,food,100,3
3134,1158,4/13/2025,food,110,1
3135,1158,5/15/2025,cash,90,2
3136,1158,6/13/2025,food,110,3
3137,1159,4/20/2025,cash,110,1
3138,1159,6/12/2025,food,90,3
3139,1160,4/18/2025,food,110,1
3140,1160,5/10/2025,food,90,2
3141,1160,6/18/2025,cash,100,3
3142,1161,4/14/2025,cash,110,1
3143,1161,5/11/2025,cash,90,2
3144,1161,6/17/2025,food,110,3
3145,1162,4/15/2025,food,100,1
3146,1162,5/10/2025,food,90,2
3147,1162,6/20/2025,cash,90,3
3148,1163,4/13/2025,cash,100,1
3149,1163,5/16/2025,cash,100,2
3150,1163,6/18/2025,cash,100,3
3151,1164,4/20/2025,food,100,1
3152,1164,5/19/2025,cash,110,2
3153,1164,6/13/2025,cash,110,3
3154,1165,4/10/2025,food,100,1
3155,1165,5/20/2025,cash,110,2
3156,1165,6/18/2025,food,110,3
3157,1166,4/14/2025,food,100,1
3158,1166,5/13/2025,food,110,2
3159,1166,6/17/2025,cash,100,3
3160,1167,4/14/2025,cash,90,1
3161,1167,5/16/2025,cash,90,2
3162,1167,6/14/2025,cash,90,3
3163,1168,4/13/2025,cash,110,1
3164,1168,5/18/2025,food,100,2
3165,1168,6/15/2025,cash,110,3
3166,1169,4/16/2025,food,100,1
3167,1169,5/14/2025,cash,90,2
3168,1169,6/19/2025,cash,110,3
3169,1170,6/18/2025,food,90,3
3170,1171,4/12/2025,food,90,1
3171,1171,5/12/2025,cash,100,2
3172,1171,6/12/2025,cash,90,3
3173,1172,4/20/2025,food,100,1
3174,1172,5/10/2025,food,100,2
3175,1172,6/10/2025,food,110,3
3176,1173,4/14/2025,cash,110,1
3177,1173,5/14/2025,food,90,2
3178,1173,6/20/2025,cash,90,3
3179,1174,4/19/2025,food,90,1
3180,1175,4/14/2025,food,90,1
3181,1175,5/18/2025,food,90,2
3182,1175,6/14/2025,food,90,3
3183,1176,4/15/2025,cash,100,1
3184,1176,5/12/2025,cash,100,2
3185,1176,6/20/2025,cash,90,3
3186,1177,4/11/2025,cash,90,1
3187,1177,5/16/2025,food,90,2
3188,1177,6/13/2025,cash,100,3
3189,1178,4/18/2025,food,100,1
3190,1178,5/12/2025,cash,90,2
3191,1178,6/10/2025,food,90,3
3192,1179,4/16/2025,cash,90,1
3193,1179,5/13/2025,food,110,2
3194,1179,6/10/2025,food,100,3
3195,1180,4/15/2025,cash,90,1
3196,1180,5/13/2025,cash,100,2
3197,1181,4/10/2025,cash,100,1
3198,1181,5/17/2025,cash,90,2
3199,1181,6/10/2025,food,90,3
3200,1182,4/11/2025,cash,110,1
3201,1182,5/19/2025,cash,110,2
3202,1182,6/11/2025,food,100,3
3203,1183,4/11/2025,cash,100,1
3204,1183,5/14/2025,food,90,2
3205,1184,4/12/2025,cash,100,1
3206,1184,5/17/2025,food,100,2
3207,1184,6/10/2025,cash,90,3
3208,1185,4/14/2025,cash,90,1
3209,1185,5/11/2025,food,90,2
3210,1185,6/12/2025,cash,110,3
3211,1186,4/11/2025,cash,110,1
3212,1186,6/10/2025,food,100,3
3213,1187,4/17/2025,food,90,1
3214,1187,5/10/2025,cash,110,2
3215,1187,6/20/2025,food,100,3
3216,1188,4/12/2025,food,100,1
3217,1188,5/17/2025,food,110,2
3218,1188,6/20/2025,cash,100,3
3219,1189,5/15/2025,food,90,2
3220,1189,6/12/2025,cash,90,3
3221,1190,4/11/2025,food,110,1
3222,1190,5/11/2025,cash,100,2
3223,1190,6/16/2025,food,110,3
3224,1191,4/18/2025,food,100,1
3225,1191,5/16/2025,food,90,2
3226,1191,6/16/2025,cash,90,3
3227,1192,4/14/2025,food,100,1
3228,1192,5/18/2025,cash,100,2
3229,1192,6/18/2025,cash,110,3
3230,1193,4/10/2025,food,100,1
3231,1193,5/19/2025,cash,90,2
3232,1193,6/10/2025,cash,100,3
3233,1194,4/18/2025,cash,100,1
3234,1194,5/20/2025,cash,90,2
3235,1194,6/13/2025,food,110,3
3236,1195,4/16/2025,food,100,1
3237,1195,6/12/2025,cash,90,3
3238,1196,4/18/2025,food,100,1
3239,1196,5/12/2025,cash,110,2
3240,1196,6/12/2025,cash,90,3
3241,1197,4/17/2025,cash,90,1
3242,1197,5/15/2025,cash,90,2
3243,1197,6/10/2025,cash,90,3
3244,1198,4/18/2025,food,90,1
3245,1198,5/16/2025,food,90,2
3246,1198,6/19/2025,cash,90,3
3247,1199,4/19/2025,cash,90,1
3248,1199,5/16/2025,cash,90,2
3249,1199,6/11/2025,food,110,3
3250,1200,4/20/2025,cash,90,1
3251,1200,5/17/2025,cash,100,2
3252,1200,6/19/2025,food,110,3
3253,1201,4/10/2025,food,90,1
3254,1201,5/15/2025,food,110,2
3255,1202,6/18/2025,food,100,3
3256,1203,5/10/2025,cash,90,2
3257,1204,4/19/2025,food,110,1
3258,1204,5/16/2025,cash,90,2
3259,1204,6/13/2025,food,90,3
3260,1205,5/11/2025,food,90,2
3261,1205,6/18/2025,food,110,3
3262,1206,4/18/2025,cash,110,1
3263,1206,6/10/2025,cash,110,3
3264,1207,4/20/2025,cash,90,1
3265,1207,5/15/2025,cash,100,2
3266,1207,6/10/2025,food,100,3
3267,1208,4/19/2025,food,100,1
3268,1208,5/14/2025,food,100,2
3269,1208,6/10/2025,cash,90,3
3270,1209,4/14/2025,cash,90,1
3271,1209,5/18/2025,cash,110,2
3272,1209,6/12/2025,cash,110,3
3273,1210,4/14/2025,cash,90,1
3274,1210,6/10/2025,food,110,3
3275,1211,4/17/2025,food,110,1
3276,1211,5/12/2025,food,90,2
3277,1211,6/15/2025,cash,100,3
3278,1212,4/13/2025,food,100,1
3279,1212,5/14/2025,cash,90,2
3280,1212,6/18/2025,cash,110,3
3281,1213,4/11/2025,cash,110,1
3282,1213,5/11/2025,cash,110,2
3283,1214,4/10/2025,food,110,1
3284,1214,5/16/2025,cash,90,2
3285,1214,6/19/2025,cash,90,3
3286,1215,4/16/2025,food,90,1
3287,1215,5/12/2025,cash,110,2
3288,1215,6/11/2025,cash,90,3
3289,1216,4/12/2025,cash,90,1
3290,1216,5/20/2025,food,90,2
3291,1216,6/12/2025,cash,110,3
3292,1217,6/10/2025,food,110,3
3293,1218,4/15/2025,cash,110,1
3294,1218,6/14/2025,food,110,3
3295,1219,4/14/2025,cash,90,1
3296,1219,6/13/2025,food,100,3
3297,1220,4/10/2025,cash,110,1
3298,1220,5/13/2025,cash,100,2
3299,1220,6/20/2025,cash,110,3
3300,1221,4/12/2025,food,90,1
3301,1221,5/16/2025,cash,100,2
3302,1222,4/12/2025,food,90,1
3303,1222,5/12/2025,food,110,2
3304,1223,4/10/2025,food,100,1
3305,1223,5/16/2025,food,110,2
3306,1223,6/12/2025,cash,100,3
3307,1224,6/17/2025,food,110,3
3308,1225,4/14/2025,food,100,1
3309,1225,5/11/2025,cash,110,2
3310,1225,6/13/2025,food,90,3
3311,1226,4/11/2025,food,110,1
3312,1226,5/14/2025,cash,90,2
3313,1226,6/14/2025,cash,100,3
3314,1227,4/16/2025,food,110,1
3315,1227,5/11/2025,cash,90,2
3316,1227,6/20/2025,food,100,3
3317,1228,4/15/2025,cash,100,1
3318,1228,5/12/2025,cash,100,2
3319,1228,6/14/2025,food,110,3
3320,1229,4/11/2025,cash,110,1
3321,1229,5/17/2025,cash,110,2
3322,1229,6/18/2025,cash,100,3
3323,1230,4/20/2025,food,90,1
3324,1230,5/15/2025,food,110,2
3325,1230,6/18/2025,cash,110,3
3326,1231,4/18/2025,food,110,1
3327,1231,5/18/2025,cash,100,2
3328,1231,6/10/2025,food,90,3
3329,1232,4/10/2025,cash,90,1
3330,1232,5/15/2025,food,90,2
3331,1232,6/14/2025,cash,110,3
3332,1233,4/10/2025,cash,110,1
3333,1233,5/14/2025,food,90,2
3334,1233,6/13/2025,food,90,3
3335,1234,4/20/2025,food,90,1
3336,1234,6/10/2025,cash,90,3
3337,1235,4/18/2025,cash,90,1
3338,1235,5/14/2025,cash,90,2
3339,1235,6/17/2025,cash,90,3
3340,1236,4/17/2025,cash,110,1
3341,1236,5/20/2025,food,90,2
3342,1236,6/11/2025,food,90,3
3343,1237,4/15/2025,cash,110,1
3344,1237,5/11/2025,food,110,2
3345,1237,6/18/2025,food,100,3
3346,1238,5/11/2025,cash,100,2
3347,1238,6/15/2025,cash,110,3
3348,1239,4/17/2025,cash,110,1
3349,1239,5/17/2025,cash,100,2
3350,1239,6/17/2025,cash,110,3
3351,1240,4/11/2025,food,90,1
3352,1240,5/18/2025,cash,110,2
3353,1240,6/12/2025,cash,90,3
3354,1241,4/19/2025,food,100,1
3355,1241,5/11/2025,cash,100,2
3356,1241,6/13/2025,cash,100,3
3357,1242,4/18/2025,cash,90,1
3358,1242,5/14/2025,cash,110,2
3359,1242,6/18/2025,food,100,3
3360,1243,4/18/2025,cash,90,1
3361,1243,5/14/2025,food,90,2
3362,1243,6/12/2025,cash,100,3
3363,1244,5/11/2025,food,110,2
3364,1244,6/16/2025,food,110,3
3365,1245,4/17/2025,food,100,1
3366,1245,5/10/2025,food,100,2
3367,1245,6/15/2025,cash,100,3
3368,1246,4/11/2025,cash,110,1
3369,1246,5/15/2025,cash,90,2
3370,1246,6/11/2025,food,100,3
3371,1247,4/16/2025,cash,90,1
3372,1247,5/10/2025,cash,90,2
3373,1247,6/20/2025,food,90,3
3374,1248,4/13/2025,cash,110,1
3375,1248,5/13/2025,cash,100,2
3376,1248,6/14/2025,cash,90,3
3377,1249,4/14/2025,cash,110,1
3378,1249,5/11/2025,cash,100,2
3379,1249,6/10/2025,cash,90,3
3380,1250,4/11/2025,food,100,1
3381,1250,5/18/2025,food,110,2
3382,1250,6/13/2025,cash,110,3
3383,1251,4/19/2025,food,90,1
3384,1251,5/11/2025,cash,90,2
3385,1251,6/11/2025,food,100,3
3386,1252,4/12/2025,food,110,1
3387,1252,5/19/2025,food,90,2
3388,1252,6/13/2025,food,100,3
3389,1253,4/11/2025,cash,110,1
3390,1253,5/17/2025,food,100,2
3391,1253,6/12/2025,cash,110,3
3392,1254,4/19/2025,food,110,1
3393,1254,5/15/2025,food,90,2
3394,1254,6/20/2025,cash,110,3
3395,1255,4/17/2025,cash,90,1
3396,1255,5/10/2025,cash,100,2
3397,1255,6/16/2025,food,100,3
3398,1256,4/17/2025,food,90,1
3399,1256,5/11/2025,food,90,2
3400,1256,6/13/2025,cash,110,3
3401,1257,4/15/2025,food,100,1
3402,1257,5/17/2025,cash,100,2
3403,1257,6/10/2025,cash,90,3
3404,1258,4/14/2025,cash,110,1
3405,1258,5/12/2025,food,100,2
3406,1258,6/14/2025,food,110,3
3407,1259,4/12/2025,food,90,1
3408,1259,5/12/2025,food,100,2
3409,1259,6/16/2025,food,90,3
3410,1260,4/12/2025,food,90,1
3411,1260,5/16/2025,food,90,2
3412,1260,6/20/2025,food,110,3
3413,1261,4/17/2025,cash,110,1
3414,1261,5/15/2025,cash,110,2
3415,1261,6/16/2025,food,100,3
3416,1262,4/15/2025,cash,90,1
3417,1262,5/16/2025,food,110,2
3418,1262,6/20/2025,cash,100,3
3419,1263,4/18/2025,food,110,1
3420,1263,5/12/2025,cash,110,2
3421,1263,6/15/2025,cash,100,3
3422,1264,4/10/2025,cash,100,1
3423,1264,5/16/2025,cash,100,2
3424,1264,6/17/2025,food,100,3
3425,1265,4/15/2025,cash,110,1
3426,1265,5/15/2025,food,100,2
3427,1265,6/17/2025,food,100,3
3428,1266,4/15/2025,food,90,1
3429,1266,5/11/2025,cash,90,2
3430,1266,6/18/2025,food,90,3
3431,1267,4/17/2025,cash,100,1
3432,1267,5/12/2025,food,110,2
3433,1267,6/10/2025,cash,90,3
3434,1268,5/11/2025,cash,90,2
3435,1268,6/15/2025,food,100,3
3436,1269,4/17/2025,cash,100,1
3437,1269,5/14/2025,cash,110,2
3438,1269,6/15/2025,cash,100,3
3439,1270,4/18/2025,food,110,1
3440,1270,5/10/2025,food,90,2
3441,1271,4/19/2025,cash,90,1
3442,1271,5/12/2025,cash,90,2
3443,1271,6/16/2025,cash,90,3
3444,1272,5/12/2025,food,100,2
3445,1272,6/11/2025,cash,100,3
3446,1273,4/11/2025,food,100,1
3447,1273,5/10/2025,cash,90,2
3448,1273,6/13/2025,food,90,3
3449,1274,4/20/2025,cash,90,1
3450,1274,5/13/2025,cash,90,2
3451,1274,6/17/2025,cash,100,3
3452,1275,5/13/2025,cash,100,2
3453,1275,6/14/2025,food,100,3
3454,1276,6/13/2025,cash,110,3
3455,1277,4/15/2025,food,90,1
3456,1277,5/15/2025,food,90,2
3457,1277,6/13/2025,cash,90,3
3458,1278,4/12/2025,food,90,1
3459,1278,5/11/2025,cash,110,2
3460,1278,6/16/2025,cash,100,3
3461,1279,4/14/2025,food,90,1
3462,1279,5/16/2025,food,100,2
3463,1279,6/15/2025,cash,100,3
3464,1280,4/18/2025,food,100,1
3465,1280,6/14/2025,food,90,3
3466,1281,4/10/2025,food,100,1
3467,1281,5/16/2025,food,100,2
3468,1281,6/10/2025,cash,90,3
3469,1282,4/20/2025,cash,110,1
3470,1282,6/19/2025,cash,90,3
3471,1283,4/11/2025,food,100,1
3472,1283,5/13/2025,cash,100,2
3473,1283,6/19/2025,cash,110,3
3474,1284,4/12/2025,food,90,1
3475,1284,5/12/2025,cash,90,2
3476,1284,6/11/2025,cash,90,3
3477,1285,4/20/2025,food,100,1
3478,1285,5/10/2025,cash,110,2
3479,1285,6/13/2025,food,100,3
3480,1286,4/20/2025,cash,90,1
3481,1286,5/19/2025,food,110,2
3482,1286,6/19/2025,cash,90,3
3483,1287,4/12/2025,food,90,1
3484,1287,5/12/2025,food,90,2
3485,1287,6/18/2025,cash,100,3
3486,1288,4/18/2025,cash,90,1
3487,1288,5/14/2025,food,90,2
3488,1288,6/19/2025,cash,100,3
3489,1289,4/19/2025,food,100,1
3490,1289,6/19/2025,cash,90,3
3491,1290,4/13/2025,food,100,1
3492,1290,5/17/2025,food,100,2
3493,1290,6/14/2025,cash,90,3
3494,1291,5/19/2025,food,110,2
3495,1291,6/13/2025,food,100,3
3496,1292,4/11/2025,cash,90,1
3497,1292,5/11/2025,cash,90,2
3498,1292,6/13/2025,food,90,3
3499,1293,5/14/2025,food,100,2
3500,1293,6/18/2025,food,100,3
3501,1294,4/12/2025,cash,110,1
3502,1294,5/17/2025,cash,90,2
3503,1294,6/19/2025,cash,110,3
3504,1295,4/18/2025,food,100,1
3505,1295,5/14/2025,cash,90,2
3506,1295,6/11/2025,cash,100,3
3507,1296,4/15/2025,food,90,1
3508,1296,5/14/2025,cash,110,2
3509,1296,6/11/2025,cash,100,3
3510,1297,4/10/2025,food,100,1
3511,1297,6/12/2025,food,100,3
3512,1298,4/12/2025,food,110,1
3513,1298,5/12/2025,cash,90,2
3514,1298,6/13/2025,food,110,3
3515,1299,4/15/2025,cash,110,1
3516,1299,5/10/2025,food,110,2
3517,1299,6/10/2025,food,100,3
3518,1300,4/19/2025,cash,90,1
3519,1300,5/12/2025,food,100,2
3520,1300,6/19/2025,cash,90,3
3521,1301,4/18/2025,food,100,1
3522,1301,5/18/2025,food,110,2
3523,1301,6/15/2025,cash,110,3
3524,1302,4/15/2025,food,110,1
3525,1302,5/12/2025,food,90,2
3526,1302,6/18/2025,food,100,3
3527,1303,4/20/2025,cash,100,1
3528,1303,5/13/2025,food,110,2
3529,1303,6/19/2025,food,90,3
3530,1304,4/12/2025,cash,100,1
3531,1304,5/11/2025,cash,100,2
3532,1304,6/20/2025,food,90,3
3533,1305,4/14/2025,food,90,1
3534,1305,5/13/2025,food,90,2
3535,1305,6/11/2025,cash,90,3
3536,1306,4/14/2025,cash,100,1
3537,1306,5/12/2025,cash,90,2
3538,1306,6/20/2025,food,100,3
3539,1307,4/17/2025,cash,90,1
3540,1307,5/10/2025,food,100,2
3541,1307,6/10/2025,food,100,3
3542,1308,4/11/2025,food,100,1
3543,1308,5/10/2025,cash,110,2
3544,1308,6/11/2025,cash,90,3
3545,1309,4/13/2025,cash,90,1
3546,1309,5/17/2025,cash,90,2
3547,1310,4/10/2025,cash,100,1
3548,1311,4/17/2025,cash,100,1
3549,1311,5/16/2025,cash,110,2
3550,1311,6/10/2025,food,100,3
3551,1312,4/16/2025,food,90,1
3552,1312,5/15/2025,cash,90,2
3553,1312,6/13/2025,food,90,3
3554,1313,4/16/2025,cash,100,1
3555,1313,5/20/2025,cash,90,2
3556,1313,6/13/2025,cash,100,3
3557,1314,4/20/2025,food,100,1
3558,1314,5/16/2025,food,90,2
3559,1315,4/16/2025,food,100,1
3560,1315,5/14/2025,cash,110,2
3561,1315,6/12/2025,food,100,3
3562,1316,4/16/2025,food,100,1
3563,1316,6/10/2025,food,110,3
3564,1317,4/14/2025,food,90,1
3565,1317,5/10/2025,food,100,2
3566,1317,6/17/2025,food,100,3
3567,1318,4/18/2025,food,90,1
3568,1318,6/17/2025,cash,90,3
3569,1319,4/12/2025,cash,90,1
3570,1319,5/13/2025,food,100,2
3571,1319,6/14/2025,cash,100,3
3572,1320,4/14/2025,food,100,1
3573,1320,5/13/2025,food,110,2
3574,1320,6/19/2025,cash,90,3
3575,1321,4/14/2025,food,110,1
3576,1321,5/12/2025,food,110,2
3577,1321,6/14/2025,food,90,3
3578,1322,4/16/2025,food,90,1
3579,1322,5/10/2025,food,90,2
3580,1322,6/15/2025,food,100,3
3581,1323,4/14/2025,cash,90,1
3582,1323,5/14/2025,cash,100,2
3583,1323,6/19/2025,cash,90,3
3584,1324,4/13/2025,food,110,1
3585,1324,5/20/2025,food,90,2
3586,1324,6/20/2025,food,110,3
3587,1325,4/13/2025,food,110,1
3588,1325,6/14/2025,cash,100,3
3589,1326,4/16/2025,cash,110,1
3590,1326,5/20/2025,food,100,2
3591,1326,6/16/2025,food,90,3
3592,1327,4/16/2025,cash,100,1
3593,1327,5/11/2025,food,110,2
3594,1327,6/11/2025,food,110,3
3595,1328,4/19/2025,cash,90,1
3596,1328,5/17/2025,cash,110,2
3597,1328,6/10/2025,food,100,3
3598,1329,4/17/2025,food,90,1
3599,1329,5/13/2025,food,100,2
3600,1329,6/16/2025,cash,100,3
3601,1330,4/13/2025,cash,100,1
3602,1330,5/16/2025,cash,90,2
3603,1330,6/17/2025,food,110,3
3604,1331,4/16/2025,food,110,1
3605,1331,5/11/2025,cash,90,2
3606,1331,6/16/2025,food,100,3
3607,1332,5/11/2025,cash,110,2
3608,1332,6/20/2025,food,100,3
3609,1333,4/15/2025,cash,100,1
3610,1333,5/13/2025,food,90,2
3611,1333,6/12/2025,food,100,3
3612,1334,4/15/2025,food,90,1
3613,1334,5/20/2025,food,110,2
3614,1334,6/11/2025,food,90,3
3615,1335,4/18/2025,food,110,1
3616,1335,5/18/2025,food,110,2
3617,1335,6/10/2025,food,100,3
3618,1336,4/10/2025,cash,100,1
3619,1336,5/19/2025,cash,100,2
3620,1336,6/19/2025,cash,110,3
3621,1337,4/11/2025,cash,100,1
3622,1337,5/12/2025,food,110,2
3623,1337,6/13/2025,cash,100,3
3624,1338,4/10/2025,food,100,1
3625,1338,5/12/2025,food,110,2
3626,1338,6/10/2025,cash,110,3
3627,1339,4/18/2025,cash,90,1
3628,1339,5/13/2025,food,100,2
3629,1339,6/20/2025,cash,90,3
3630,1340,4/19/2025,food,100,1
3631,1340,5/16/2025,cash,90,2
3632,1340,6/18/2025,food,90,3
3633,1341,4/14/2025,cash,100,1
3634,1341,5/18/2025,food,110,2
3635,1341,6/10/2025,cash,110,3
3636,1342,4/11/2025,food,110,1
3637,1342,5/16/2025,food,110,2
3638,1342,6/10/2025,food,110,3
3639,1343,4/20/2025,food,110,1
3640,1343,5/11/2025,food,110,2
3641,1343,6/10/2025,cash,100,3
3642,1344,4/14/2025,cash,110,1
3643,1344,5/15/2025,cash,90,2
3644,1345,4/11/2025,food,90,1
3645,1346,4/14/2025,cash,100,1
3646,1346,5/13/2025,cash,110,2
3647,1346,6/10/2025,cash,100,3
3648,1347,4/12/2025,cash,110,1
3649,1347,6/20/2025,food,100,3
3650,1348,4/15/2025,cash,110,1
3651,1348,5/17/2025,cash,110,2
3652,1348,6/19/2025,food,110,3
3653,1349,4/20/2025,food,110,1
3654,1349,5/11/2025,food,110,2
3655,1349,6/19/2025,cash,110,3
3656,1350,4/16/2025,cash,90,1
3657,1350,5/16/2025,food,90,2
3658,1350,6/10/2025,cash,90,3
3659,1351,4/11/2025,food,90,1
3660,1351,5/12/2025,food,90,2
3661,1351,6/14/2025,food,100,3
3662,1352,4/19/2025,food,110,1
3663,1352,5/20/2025,food,100,2
3664,1353,4/17/2025,cash,90,1
3665,1353,5/14/2025,cash,100,2
3666,1353,6/15/2025,cash,100,3
3667,1354,4/19/2025,cash,90,1
3668,1354,6/13/2025,cash,90,3
3669,1355,4/14/2025,food,100,1
3670,1355,5/10/2025,cash,110,2
3671,1355,6/17/2025,cash,90,3
3672,1356,5/16/2025,food,90,2
3673,1356,6/14/2025,cash,100,3
3674,1357,4/16/2025,food,110,1
3675,1357,5/18/2025,food,100,2
3676,1357,6/14/2025,cash,90,3
3677,1358,4/14/2025,cash,90,1
3678,1358,5/19/2025,food,100,2
3679,1358,6/15/2025,food,110,3
3680,1359,4/12/2025,cash,90,1
3681,1359,5/10/2025,food,100,2
3682,1359,6/19/2025,food,100,3
3683,1360,4/12/2025,food,110,1
3684,1360,5/17/2025,cash,90,2
3685,1360,6/14/2025,cash,110,3
3686,1361,4/12/2025,cash,100,1
3687,1361,5/12/2025,cash,100,2
3688,1361,6/11/2025,food,110,3
3689,1362,4/12/2025,cash,100,1
3690,1362,5/19/2025,cash,110,2
3691,1363,4/18/2025,cash,90,1
3692,1363,5/18/2025,food,100,2
3693,1363,6/17/2025,food,100,3
3694,1364,4/15/2025,food,90,1
3695,1364,5/13/2025,food,110,2
3696,1364,6/18/2025,food,110,3
3697,1365,4/11/2025,food,90,1
3698,1365,5/13/2025,cash,90,2
3699,1366,4/10/2025,cash,90,1
3700,1366,5/10/2025,food,100,2
3701,1366,6/19/2025,cash,100,3
3702,1367,4/20/2025,cash,90,1
3703,1367,5/19/2025,cash,90,2
3704,1367,6/10/2025,cash,110,3
3705,1368,4/17/2025,food,90,1
3706,1368,6/17/2025,cash,90,3
3707,1369,4/18/2025,food,110,1
3708,1369,5/20/2025,food,100,2
3709,1369,6/20/2025,cash,100,3
3710,1370,5/20/2025,cash,90,2
3711,1370,6/13/2025,food,90,3
3712,1371,4/17/2025,food,100,1
3713,1371,5/11/2025,food,110,2
3714,1372,4/19/2025,cash,110,1
3715,1372,6/18/2025,cash,90,3
3716,1373,4/20/2025,food,90,1
3717,1373,5/10/2025,food,110,2
3718,1373,6/11/2025,food,110,3
3719,1374,4/17/2025,cash,110,1
3720,1374,6/14/2025,cash,100,3
3721,1375,4/14/2025,food,100,1
3722,1375,5/12/2025,food,90,2
3723,1376,4/17/2025,food,100,1
3724,1376,5/10/2025,food,100,2
3725,1376,6/20/2025,cash,90,3
3726,1377,4/15/2025,cash,90,1
3727,1377,5/19/2025,cash,90,2
3728,1377,6/15/2025,cash,110,3
3729,1378,4/17/2025,cash,90,1
3730,1378,5/13/2025,food,110,2
3731,1378,6/14/2025,food,100,3
3732,1379,4/14/2025,cash,100,1
3733,1379,5/10/2025,food,110,2
3734,1380,4/12/2025,cash,100,1
3735,1381,4/17/2025,food,100,1
3736,1381,5/19/2025,cash,100,2
3737,1381,6/18/2025,food,90,3
3738,1382,4/13/2025,cash,110,1
3739,1382,5/11/2025,food,100,2
3740,1382,6/14/2025,cash,110,3
3741,1383,4/18/2025,food,110,1
3742,1383,5/15/2025,cash,110,2
3743,1383,6/11/2025,food,100,3
3744,1384,4/19/2025,food,110,1
3745,1384,5/19/2025,cash,100,2
3746,1384,6/17/2025,food,90,3
3747,1385,4/10/2025,cash,90,1
3748,1385,5/15/2025,food,90,2
3749,1385,6/10/2025,cash,110,3
3750,1386,5/12/2025,cash,90,2
3751,1386,6/10/2025,cash,110,3
3752,1387,4/12/2025,cash,90,1
3753,1387,5/18/2025,food,110,2
3754,1388,4/10/2025,food,110,1
3755,1388,5/12/2025,food,100,2
3756,1388,6/15/2025,cash,100,3
3757,1389,4/16/2025,cash,90,1
3758,1389,5/15/2025,food,90,2
3759,1389,6/13/2025,food,100,3
3760,1390,4/10/2025,cash,100,1
3761,1390,5/18/2025,food,90,2
3762,1390,6/10/2025,cash,110,3
3763,1391,4/11/2025,food,90,1
3764,1391,5/13/2025,cash,100,2
